Rating,Comments,Product Name,scores,type,compound,pos,neg
4,"Good Stuff, amazing price.",omran 7120,"{'neg': 0.0, 'neu': 0.23, 'pos': 0.77, 'compound': 0.7717}",POS,0.7717,0.77,0.0
5,Good and easy to use. Almost perfect reading.,omran 7120,"{'neg': 0.0, 'neu': 0.352, 'pos': 0.648, 'compound': 0.8484}",POS,0.8484,0.648,0.0
5,"Awesome product, easy to use from a very known brand in the market, it is very easy to operate and people who have very less knowledge about this machine too can learn in few hours. Also nowadays hospitals too are using this machine, so people are getting easily acquainted to the monitor.",omran 7120,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.9062}",POS,0.9062,0.207,0.0
5,Works great.  No issues since last 3 months.,omran 7120,"{'neg': 0.195, 'neu': 0.442, 'pos': 0.363, 'compound': 0.4404}",POS,0.4404,0.363,0.195
5,This BP macine is good machine to check BP&pulse rate.,omran 7120,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}",POS,0.4404,0.244,0.0
4,Product is average  because  sometime it gives different reading so I confused.,omran 7120,"{'neg': 0.23, 'neu': 0.77, 'pos': 0.0, 'compound': -0.4572}",NEG,-0.4572,0.0,0.23
5,Its a good reliable product from a reputed company. The only issue was that the arm band didnt quite fit my mom-in-law as she is very obese...but for most people with average weight it is a great product,omran 7120,"{'neg': 0.056, 'neu': 0.774, 'pos': 0.169, 'compound': 0.6881}",POS,0.6881,0.169,0.056
4,"Avery Good product nice to handle .easy to use and check ,very gud for sugar people",omran 7120,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.8225}",POS,0.8225,0.398,0.0
5,best price nd good prodcut............. :),omran 7120,"{'neg': 0.0, 'neu': 0.229, 'pos': 0.771, 'compound': 0.8779}",POS,0.8779,0.771,0.0
5,very userfriendly and easy to use,omran 7120,"{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.4877}",POS,0.4877,0.388,0.0
4,Nice product. Shows accurate results matching with manual spigmo manometers. Very helpful.,omran 7120,"{'neg': 0.0, 'neu': 0.629, 'pos': 0.371, 'compound': 0.7089}",POS,0.7089,0.371,0.0
5,delievery very fast on the next day itself. Product is very good as reading seems to be accurate as compared with the manual.Recommended for buying for daily use.,omran 7120,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.4927}",POS,0.4927,0.106,0.0
5,Please buy this,omran 7120,"{'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.3182}",POS,0.3182,0.535,0.0
5,A VERY RELIABLE AT A VERY COMPETETIVE RATE,omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
5,nice product its help in my family health monitoring,omran 7120,"{'neg': 0.0, 'neu': 0.56, 'pos': 0.44, 'compound': 0.6705}",POS,0.6705,0.44,0.0
4,Overall a good product. The reading is mostly accurate (not always) but I guess it gives accurate reading if the hand is held straight and in proper position. I was neither impressed nor dissapointed.,omran 7120,"{'neg': 0.086, 'neu': 0.694, 'pos': 0.221, 'compound': 0.645}",POS,0.645,0.221,0.086
5,I got this for my Dad as he was having some issues with pressure and as he is from a village it was difficult to get it checked always. He was able to learn to use it within one day and now he is able to keep a tab on his pressure. The Display is pretty large for old people and they are all able to read it very clearly. The memory function is a bit complex but overall a great product if someone in your family need to check BP frequently. Recommended for parents and very easy to carry and store also.,omran 7120,"{'neg': 0.045, 'neu': 0.809, 'pos': 0.146, 'compound': 0.9229}",POS,0.9229,0.146,0.045
5,It works very well and shows correct reading. The only thing it apply bit more preseeure and it pain some time,omran 7120,"{'neg': 0.134, 'neu': 0.769, 'pos': 0.097, 'compound': -0.228}",NEG,-0.228,0.097,0.134
5,"best product, very easy to use",omran 7120,"{'neg': 0.0, 'neu': 0.351, 'pos': 0.649, 'compound': 0.8122}",POS,0.8122,0.649,0.0
4,Product is good. I am using this for my mom since last six month. Only flip side is battery consumption is high.,omran 7120,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.4404}",POS,0.4404,0.127,0.0
4,"When ever you purchase the B P Monitor device see the Cuff size, whether your requirement is suitable with the Cuff available with the device.",omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
5,Its a very good product and also SD is cheaper than other sites.,omran 7120,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4927}",POS,0.4927,0.225,0.0
5,I got this deal at very reasonable price on snapdeal. The package is awesome and quality of mater comes with brand and its value. lovely gift article.,omran 7120,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.9217}",POS,0.9217,0.375,0.0
5,Nic ..Awsome,omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
5,I am very satisfied with the product quality and snap deal service.. I will use snap deal for all my future orders. Already ordered few more products from snap deal. ,omran 7120,"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.4754}",POS,0.4754,0.103,0.0
3,Working fine.. But I am not sure about the accuracy. Sometimes two consecutive readings have significant differences.,omran 7120,"{'neg': 0.131, 'neu': 0.751, 'pos': 0.118, 'compound': -0.0626}",NEG,-0.0626,0.118,0.131
4,EASY TO MEASURE,omran 7120,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",POS,0.4404,0.592,0.0
5,This is my first product in health care I bought and I am very impressed by the product ..best thing I liked is the accuracy which it shows ..I tried again by checking the product its quiet accurate ..best value for my money ..and omron is a very good brand ..I reccomend all to buy the product for parents and for older people .cheers,omran 7120,"{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.9523}",POS,0.9523,0.251,0.0
5,Perfect,omran 7120,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}",POS,0.5719,1.0,0.0
5,Got the product with a very reasonable price and delivered it perfectly.,omran 7120,"{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.6369}",POS,0.6369,0.296,0.0
4,Expected Results.,omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
4,good product,omran 7120,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",POS,0.4404,0.744,0.0
5,If any one have BP related issues I personally recommend this product. ,omran 7120,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}",POS,0.3612,0.2,0.0
5,This is the first time i purchased this product and it is remarkable and extroordinary.,omran 7120,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.5574}",POS,0.5574,0.217,0.0
3,Nice For The Cost!,omran 7120,"{'neg': 0.0, 'neu': 0.492, 'pos': 0.508, 'compound': 0.4753}",POS,0.4753,0.508,0.0
5,very very useful,omran 7120,"{'neg': 0.0, 'neu': 0.366, 'pos': 0.634, 'compound': 0.5379}",POS,0.5379,0.634,0.0
5,Good at all way,omran 7120,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",POS,0.4404,0.492,0.0
4,THE PRODUCT IS VERY GOOD.  THE ACCURACY IS UPTO THE MARK.  IT WAS A GOOD DECISION TO BUY THE PRODUCT THROUGH SNAPDEAL.  LOOKING FORWARD TO MORE SHOPPING ON SNAPDEAL,omran 7120,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.7496}",POS,0.7496,0.197,0.0
4,"This product is good, nice quality, fast response.",omran 7120,"{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.6908}",POS,0.6908,0.487,0.0
5,Having Bp monitor quit easy to check when ever need the omron is the best when it comes to results it's quit close to accurate rate.,omran 7120,"{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.7964}",POS,0.7964,0.228,0.0
5,by far this is the best blood pressure monitor that i have used...,omran 7120,"{'neg': 0.134, 'neu': 0.61, 'pos': 0.256, 'compound': 0.4588}",POS,0.4588,0.256,0.134
5,good,omran 7120,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",POS,0.4404,1.0,0.0
5,"Ultimate Blood pressure monitor at a very much affordable price from Omron. I bought it for my personal use, and found it very much useful and price-worthy product. It's single button handling is quite impressive. Also the readings are accurate to the conventional mercury machine.",omran 7120,"{'neg': 0.045, 'neu': 0.817, 'pos': 0.138, 'compound': 0.6779}",POS,0.6779,0.138,0.045
5,Easy to use. Very handy. And quick response..!,omran 7120,"{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.4926}",POS,0.4926,0.313,0.0
4,Good and valuable product ...,omran 7120,"{'neg': 0.0, 'neu': 0.333, 'pos': 0.667, 'compound': 0.7184}",POS,0.7184,0.667,0.0
4,I actually have two of those in my household. Both of them are running fantastically and are in a good condition.,omran 7120,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.4404}",POS,0.4404,0.139,0.0
5,"I got Omron Hem-7120 by snapdeal, its results very accurate same as Manual BP monitor.... I Like it and recommend to all.. Thanks Snapdeal.",omran 7120,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.7845}",POS,0.7845,0.294,0.0
4,well i purchased omeron digital bp moniter from snapdeal. which was delivered to me in 3 days . procuct was so nice and easy to use but it shows bp 10 mm less than conventional mercury bp instrument.,omran 7120,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.6046}",POS,0.6046,0.157,0.0
4,Great,omran 7120,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}",POS,0.6249,1.0,0.0
3,its easy to use and gives fairly accurate results..,omran 7120,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",POS,0.4404,0.266,0.0
5,its very easy to use,omran 7120,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.4927}",POS,0.4927,0.444,0.0
4,i purchased this.nice product also esay to use,omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
5,WORKING GOOD,omran 7120,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",POS,0.4404,0.744,0.0
5,"This is my second purchase. I gifted this to one of my relatives. I am using it since long for my mother every alternate day. Battery last long. It was recommended by very much experienced MD physician. It is very easy to use. Accuracy is great. If you need, just go for it with close eyes.",omran 7120,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.8439}",POS,0.8439,0.151,0.0
3,The readings are not accurate as compared to manual BP measuring instrument,omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
4,Good for home use. Worth value of money. Snapdeal is the best.,omran 7120,"{'neg': 0.0, 'neu': 0.412, 'pos': 0.588, 'compound': 0.886}",POS,0.886,0.588,0.0
5,It is a good product. Easy to handle.,omran 7120,"{'neg': 0.0, 'neu': 0.463, 'pos': 0.537, 'compound': 0.7003}",POS,0.7003,0.537,0.0
5,"Awesome product at this price, it given accurate reading just same as manual BP app, when I have done a comparison.",omran 7120,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.6249}",POS,0.6249,0.186,0.0
4,"Don't think a second thought, just go for it and buy now, while using this product pls read manual otherwise you will get wrong results",omran 7120,"{'neg': 0.117, 'neu': 0.833, 'pos': 0.049, 'compound': -0.4215}",NEG,-0.4215,0.049,0.117
5,"The product is very good. it's helping us to keep a close watch on bp , according to that we take actions.it's a good buy.",omran 7120,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.8338}",POS,0.8338,0.318,0.0
5,"I search and compare most of Blood presure monitor but i found this is a good one , Low price with all feature , Go for it Blindly.",omran 7120,"{'neg': 0.096, 'neu': 0.764, 'pos': 0.14, 'compound': 0.296}",POS,0.296,0.14,0.096
4,"Got this BP machine for my dad and its been 2 weeks. I cannot guarantee for its accuracy, as i havent cross checked the readings in any lab/clinic. But the subsequent readings dont fluctuate with more than +-3. Seems ok. Its easy to use. So as of now am happy in gifting this product.",omran 7120,"{'neg': 0.023, 'neu': 0.782, 'pos': 0.195, 'compound': 0.9068}",POS,0.9068,0.195,0.023
5,The best BP checker in very reasonable price with lots of great features.,omran 7120,"{'neg': 0.0, 'neu': 0.57, 'pos': 0.43, 'compound': 0.8519}",POS,0.8519,0.43,0.0
4,this is very helpful and reliable in any case.,omran 7120,"{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.4754}",POS,0.4754,0.279,0.0
5,"The product was of genuine quality and the best part was really sick delivery. The product was delivered within 24 hours, I'm quite impressed",omran 7120,"{'neg': 0.112, 'neu': 0.652, 'pos': 0.236, 'compound': 0.6124}",POS,0.6124,0.236,0.112
4,Only drawback need to replace batteries. This doesn't come with rechargeable battery.,omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
5,"Bought it for my father, It works well.",omran 7120,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.2732}",POS,0.2732,0.231,0.0
5,"Works as described, no issues so far. Comes with 4 batteries included.",omran 7120,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}",NEG,-0.296,0.0,0.18
4,comparting to retail medikit shop rate it is quite cheaper and easy procedure to buy the product with confidence,omran 7120,"{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.7553}",POS,0.7553,0.275,0.0
5,I purchased this fot my relative whose BP has started fluctuating very much suddenly.it was important for me to get it as early as possible.it was delivered a dayahead of assured date.assured date itself very short.,omran 7120,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.5106}",POS,0.5106,0.118,0.0
4,easy to operate and handling home use product,omran 7120,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}",POS,0.4404,0.293,0.0
5,"I ORDERED AND GOT IN 4 DAYS EVEN IN I M LIVING IN REMOTE AREA,I REALLY SURPRISED ,THANKS FOR SNAPDEAL SUCH A FAST DELIVERED,FIRST I LITTLE SCARED WHEATHER I LL GET ORIGINAL PRODUCT OR NOT BCOZ I GOT IN VERY LESS PRICE COMPARED ALL ONLINE SITES,WHEN I OPENED AND SEE NOTHING TO WORRY ITS 100% ORIGINAL. ONCE AGAIN THANKS FOR SNAPDEAL..MY SUGGESTION IF U WANT BUY ANTHING ONLINE CLOSE UR EYES JUST BUY FROM SNAPDEAL",omran 7120,"{'neg': 0.048, 'neu': 0.671, 'pos': 0.281, 'compound': 0.963}",POS,0.963,0.281,0.048
5,Best product,omran 7120,"{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.6369}",POS,0.6369,0.808,0.0
4,The stuff is good and worth for money,omran 7120,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.5859}",POS,0.5859,0.444,0.0
5,Product is very useful and it is working fine.,omran 7120,"{'neg': 0.0, 'neu': 0.584, 'pos': 0.416, 'compound': 0.6115}",POS,0.6115,0.416,0.0
5,BP monitor is very compact light weight & very easy to use,omran 7120,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.4927}",POS,0.4927,0.242,0.0
4,"Worth it!!Value for money,can easily be recommended with confidence!!",omran 7120,"{'neg': 0.0, 'neu': 0.321, 'pos': 0.679, 'compound': 0.8614}",POS,0.8614,0.679,0.0
5,Happy,omran 7120,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}",POS,0.5719,1.0,0.0
5,verygood product before this i owned citizen brand but i am verymuch satisfied compared to citizen the results are also matching with my doctors readings and the snapdeal deal is verymuch attractive and fast delivery with good packing,omran 7120,"{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.9081}",POS,0.9081,0.257,0.0
5,Easy and fun as you use.,omran 7120,"{'neg': 0.0, 'neu': 0.392, 'pos': 0.608, 'compound': 0.7351}",POS,0.7351,0.608,0.0
4,Good product. Delivered on time,omran 7120,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",POS,0.4404,0.42,0.0
3,"Average product, measurement a little bit down from actual pressure of a man",omran 7120,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}",NEG,-0.296,0.0,0.18
4,nice quality..good product,omran 7120,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.4215}",POS,0.4215,0.583,0.0
4,"Easy to use, Quick & correct reading, aesthetically good look",omran 7120,"{'neg': 0.0, 'neu': 0.547, 'pos': 0.453, 'compound': 0.7003}",POS,0.7003,0.453,0.0
5,Nice product made by omron . I have also rechecked it with a manual one and the readings were accurate.Also from the pricing point it is nice.All in all a good product,omran 7120,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.6908}",POS,0.6908,0.18,0.0
4,"Very compact and accurate product, timely delivered at a very affordable price",omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
5,Super product.......,omran 7120,"{'neg': 0.0, 'neu': 0.204, 'pos': 0.796, 'compound': 0.5994}",POS,0.5994,0.796,0.0
4,"It is very much helpful for me and my family , if it's adopter is also included than it was bestest .",omran 7120,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.4728}",POS,0.4728,0.139,0.0
4,Good One,omran 7120,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",POS,0.4404,0.744,0.0
5,A Fantastic Product.,omran 7120,"{'neg': 0.0, 'neu': 0.217, 'pos': 0.783, 'compound': 0.5574}",POS,0.5574,0.783,0.0
5,nice product.. usefull for bloodpresure patient,omran 7120,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}",POS,0.4215,0.359,0.0
