Rating,Comments,Product Name,sentiment
5,"I ORDERED AND GOT IN 4 DAYS EVEN IN I M LIVING IN REMOTE AREA,I REALLY SURPRISED ,THANKS FOR SNAPDEAL SUCH A FAST DELIVERED,FIRST I LITTLE SCARED WHEATHER I LL GET ORIGINAL PRODUCT OR NOT BCOZ I GOT IN VERY LESS PRICE COMPARED ALL ONLINE SITES,WHEN I OPENED AND SEE NOTHING TO WORRY ITS 100% ORIGINAL. ONCE AGAIN THANKS FOR SNAPDEAL..MY SUGGESTION IF U WANT BUY ANTHING ONLINE CLOSE UR EYES JUST BUY FROM SNAPDEAL",omran 7120,"{'label': '5 stars', 'score': 0.7993170619010925}"
5,Best product,omran 7120,"{'label': '5 stars', 'score': 0.9244927763938904}"
4,The stuff is good and worth for money,omran 7120,"{'label': '5 stars', 'score': 0.5337613821029663}"
5,Product is very useful and it is working fine.,omran 7120,"{'label': '5 stars', 'score': 0.8445799350738525}"
5,BP monitor is very compact light weight & very easy to use,omran 7120,"{'label': '5 stars', 'score': 0.842898428440094}"
4,"Worth it!!Value for money,can easily be recommended with confidence!!",omran 7120,"{'label': '5 stars', 'score': 0.8000703454017639}"
5,Happy,omran 7120,"{'label': '5 stars', 'score': 0.8718888163566589}"
5,verygood product before this i owned citizen brand but i am verymuch satisfied compared to citizen the results are also matching with my doctors readings and the snapdeal deal is verymuch attractive and fast delivery with good packing,omran 7120,"{'label': '5 stars', 'score': 0.7202893495559692}"
5,Easy and fun as you use.,omran 7120,"{'label': '5 stars', 'score': 0.8574631214141846}"
4,Good product. Delivered on time,omran 7120,"{'label': '5 stars', 'score': 0.6334669589996338}"
3,"Average product, measurement a little bit down from actual pressure of a man",omran 7120,"{'label': '5 stars', 'score': 0.5265731811523438}"
4,nice quality..good product,omran 7120,"{'label': '5 stars', 'score': 0.9602903723716736}"
4,"Easy to use, Quick & correct reading, aesthetically good look",omran 7120,"{'label': '5 stars', 'score': 0.875656247138977}"
5,Nice product made by omron . I have also rechecked it with a manual one and the readings were accurate.Also from the pricing point it is nice.All in all a good product,omran 7120,"{'label': '5 stars', 'score': 0.8334127068519592}"
4,"Very compact and accurate product, timely delivered at a very affordable price",omran 7120,"{'label': '1 star', 'score': 0.5048978328704834}"
5,Super product.......,omran 7120,"{'label': '5 stars', 'score': 0.7644670009613037}"
4,"It is very much helpful for me and my family , if it's adopter is also included than it was bestest .",omran 7120,"{'label': '5 stars', 'score': 0.8573634028434753}"
4,Good One,omran 7120,"{'label': '5 stars', 'score': 0.6628154516220093}"
5,A Fantastic Product.,omran 7120,"{'label': '5 stars', 'score': 0.6376416087150574}"
5,nice product.. usefull for bloodpresure patient,omran 7120,"{'label': '5 stars', 'score': 0.8438843488693237}"
5,good work  and quality,omran 7120,"{'label': '5 stars', 'score': 0.9031993746757507}"
5,Highly valuable for home purpose.,omran 7120,"{'label': '5 stars', 'score': 0.9590744376182556}"
4,good,omran 7120,"{'label': '5 stars', 'score': 0.6749603748321533}"
5,"The product met my requirements , It is easy to use and I can measure my blood pressure with ease.",omran 7120,"{'label': '5 stars', 'score': 0.8505871891975403}"
4,Readings accurate and battery usage nominal. Delivery was quick.,omran 7120,"{'label': '5 stars', 'score': 0.9239134788513184}"
5,Nice and useful product,omran 7120,"{'label': '5 stars', 'score': 0.9183525443077087}"
5,"accurate easy to use, user friendly",omran 7120,"{'label': '5 stars', 'score': 0.75541752576828}"
5,"A device to detect your blood pressure in the ease of your home,and seek medical help before hypertension overtakes your life.A handy device that is a must for every home in the present-day stressful world,for early detention of high/low BP with near accurate results.The memory is however limited to the previous reading",omran 7120,"{'label': '5 stars', 'score': 0.7642790675163269}"
5,Its working very accurately.....,omran 7120,"{'label': '5 stars', 'score': 0.8727772831916809}"
5,Good product,omran 7120,"{'label': '5 stars', 'score': 0.6943233609199524}"
4,Iam using Omron Hem-7120 for last two weeks. It is user friendly and easy to use. It has an option of Adapter  ( Electricity power supply ) but I din't found the adapter in the packet. Hence Iam using pencil battery for this product and is working well.   I yet dont now about is longevity.         Similar product is the same range is also available in brands like cetizen  etc which have long life.,omran 7120,"{'label': '3 stars', 'score': 0.9452704787254333}"
4,"Very good product, useful home need and very easy to use save lot of time, no need to go for hospital for BP check up. Showing results similar to hospital readings",omran 7120,"{'label': '5 stars', 'score': 0.678551971912384}"
5,Excellent product,omran 7120,"{'label': '5 stars', 'score': 0.9187861084938049}"
5,Excllent,omran 7120,"{'label': '5 stars', 'score': 0.7814589142799377}"
2,Omron automatic machine gives a rough guess only and is not accurate though Omron is best among automactic monitors. It is better to buy the mannual one for more accuracy. I have compared mine readings with other automatic omron machines and all give different results.,omran 7120,"{'label': '5 stars', 'score': 0.8577198386192322}"
5,very happy,omran 7120,"{'label': '5 stars', 'score': 0.8481428027153015}"
4,Amazing product easy to use..,omran 7120,"{'label': '1 star', 'score': 0.47087934613227844}"
5,Amazing product at a reasonable price,omran 7120,"{'label': '5 stars', 'score': 0.9023911356925964}"
5,"I purchased this product 10 days back.excellent packing and timely delivery by snapdeal.I checked my blood pressure using this instrument and mercury sphygmomanometer. I found both are matching exactly. In fact ""omeron"" gives more accurate value in the sence usually your physician or lab technician will round off pressure value to nearest multiple of ""ten"". ie they will never say ""your bp is 87-115"" . Instead of it they will quote your bp as 90-120. Hence always go for a digital one for domestic purpose.only thing you have to do is just compare the values shown by digital ",omran 7120,"{'label': '5 stars', 'score': 0.7185892462730408}"
3,One issue is that it drains the battery too fast. And there is no AC adapter as a part of the package.,omran 7120,"{'label': '5 stars', 'score': 0.9115266799926758}"
4,perfect,omran 7120,"{'label': '5 stars', 'score': 0.6356114745140076}"
5,I could find this excellant product at lowest price only through Snapdeal.,omran 7120,"{'label': '5 stars', 'score': 0.7206684947013855}"
3,It is average product. Readings are slightly fluctuating.,omran 7120,"{'label': '5 stars', 'score': 0.8013494610786438}"
5,Good product at best price and very quick delivery,omran 7120,"{'label': '5 stars', 'score': 0.9102470874786377}"
5,"excellent machine, with reasonable price",omran 7120,"{'label': '5 stars', 'score': 0.8589638471603394}"
4,Very worthy product...,omran 7120,"{'label': '5 stars', 'score': 0.6937230825424194}"
5,good product,omran 7120,"{'label': '3 stars', 'score': 0.3871878385543823}"
4,Its a very good product.,omran 7120,"{'label': '5 stars', 'score': 0.8185256123542786}"
5,Very good,omran 7120,"{'label': '1 star', 'score': 0.7907664775848389}"
5,amazing,omran 7120,"{'label': '5 stars', 'score': 0.6937230825424194}"
4,So far so good,omran 7120,"{'label': '5 stars', 'score': 0.917343258857727}"
5,Everyone should have at home...good product at reasonable price.thank u snapdeal,omran 7120,"{'label': '5 stars', 'score': 0.8548727631568909}"
4,Simple to use and simple are the instructions to follow. A must in every homes,omran 7120,"{'label': '5 stars', 'score': 0.9539818167686462}"
5,worth buying,omran 7120,"{'label': '5 stars', 'score': 0.5604838728904724}"
5,easy to use and handle,omran 7120,"{'label': '3 stars', 'score': 0.3961118459701538}"
5,"worth price, good product, accurate, durable, handy product. it can be use at home, travelling, hospital. result is quick and easy to use. omron brand is gr8. delivery is good.",omran 7120,"{'label': '5 stars', 'score': 0.8482259511947632}"
3,TRY IT THREE TIMES FOR ONE READING,omran 7120,"{'label': '5 stars', 'score': 0.9744330048561096}"
5,This really a worth of its price and usage.,omran 7120,"{'label': '5 stars', 'score': 0.9607386589050293}"
4,"Its a good product, easy to use. Gives accurate reading. Good for daily monitoring at home.",omran 7120,"{'label': '5 stars', 'score': 0.7767416834831238}"
5,BOUGHT THIS PRODUCT AND AM EXTREMENLY SATISFIED.THE READINGS ARE QUITE ACCURATE AND USABILITY IS EASY.,omran 7120,"{'label': '2 stars', 'score': 0.3186880946159363}"
4,good product want ac adapter extra,omran 7120,"{'label': '5 stars', 'score': 0.9556602835655212}"
4,Gud one,omran 7120,"{'label': '1 star', 'score': 0.3921937346458435}"
5,"its very good product for our health .its my wish to purchase every home for our parents,",omran 7120,"{'label': '3 stars', 'score': 0.9276605248451233}"
5,A must buy if you have old parents with u,omran 7120,"{'label': '5 stars', 'score': 0.8377656936645508}"
5,This is nice product and easy to use user friendly also...so i recomend this product.thnk u..,omran 7120,"{'label': '5 stars', 'score': 0.9225796461105347}"
5,nice product,omran 7120,"{'label': '5 stars', 'score': 0.9188607931137085}"
2,I got this BP monitor. but never find a correct reading.  I always find variation of 10 points both side. ,omran 7120,"{'label': '5 stars', 'score': 0.6334669589996338}"
5,It's really good product.,omran 7120,"{'label': '5 stars', 'score': 0.7953882217407227}"
1,no use of this machine just showing random data.,omran 7120,"{'label': '5 stars', 'score': 0.8276106715202332}"
5,Nice product,omran 7120,"{'label': '5 stars', 'score': 0.9609781503677368}"
5,Good one and best results simple to use......,omran 7120,"{'label': '5 stars', 'score': 0.7528530359268188}"
4,It's a good stuff and tells almost appropriate readings.,omran 7120,"{'label': '5 stars', 'score': 0.4891493320465088}"
5,good1,omran 7120,"{'label': '5 stars', 'score': 0.6390491724014282}"
4,Best product everyone should buy & keep it at home,omran 7120,"{'label': '5 stars', 'score': 0.9622214436531067}"
4,Good,omran 7120,"{'label': '5 stars', 'score': 0.5337613821029663}"
5,"Very good product,works as said.",omran 7120,"{'label': '5 stars', 'score': 0.8853530883789062}"
5,wonderful performance,omran 7120,"{'label': '5 stars', 'score': 0.9282803535461426}"
4,Easy to operate,omran 7120,"{'label': '5 stars', 'score': 0.8668707609176636}"
5,Still some repeating error exist.,omran 7120,"{'label': '4 stars', 'score': 0.333278626203537}"
4,"all items that i bought from snap deal are good and value for the money,this item also good,reliable and accurate",omran 7120,"{'label': '5 stars', 'score': 0.8681538105010986}"
5,Perfect for routine home practice,omran 7120,"{'label': '5 stars', 'score': 0.90728360414505}"
5,nice product,omran 7120,"{'label': '5 stars', 'score': 0.6937230825424194}"
5,Excellent device for accurate measurement. Everyone should buy.,omran 7120,"{'label': '5 stars', 'score': 0.9480029344558716}"
